TITLE,CITED BY,YEAR
Interactive Visual Explanations for Deep Drug Repurposing,1,2021
"Q Wang, K Huang, P Chandak, N Gehlenborg, M Zitnik",,
OncoThreads: Visualization of Large Scale Longitudinal Cancer Molecular Data,6,2021
"TA Harbig, S Nusrat, T Mazor, Q Wang, A Thomson, H Bitter, E Cerami, ...",,
"Bioinformatics 37 (Supplement 1), i59–i66",,
Guidelines for reporting single-cell RNA-seq experiments,28,2020
"A Füllgrabe, N George, M Green, P Nejad, B Aronow, L Clarke, ...",,
"Nature Biotechnology, https://doi.org/10.1038/s41587-020-00744",,
A generic framework and library for exploration of small multiples through interactive piling,23,2020
"F Lekschas, X Zhou, W Chen, N Gehlenborg, B Bach, H Pfister",,
"IEEE Transactions on Visualization and Computer Graphics 27 (2), 358-368",,
Towards a Knowledge-Based Recommendation System for Genomics Visualization,,2020
"A Pandey, S L’Yi, N Gehlenborg",,
OSF Preprints,,
International electronic health record-derived COVID-19 clinical course profiles: the 4CE consortium,175,2020
"GA Brat, GM Weber, N Gehlenborg, P Avillach, NP Palmer, L Chiovato, ...",,
"NPJ digital medicine 3 (1), 109",,
Viv: Multiscale Visualization of High-resolution Multiplexed Bioimaging Data on the Web,28,2020
"T Manz, I Gold, NH Patterson, C McCallum, MS Keller, BW Herr II, ...",,
OSF Preprints,,
Peax: Interactive Visual Pattern Search in Sequential Data Using Unsupervised Deep Representation Learning,33,2020
"F Lekschas, B Peterson, D Haehn, E Ma, N Gehlenborg, H Pfister",,
"Computer Graphics Forum 39 (3), 167-179",,
Making Tools that People Will Use: User-Centered Design in Computational Biology Research,,2020
"M Goldman, N Gehlenborg",,
"BIOCOMPUTING 2021: Proceedings of the Pacific Symposium, 346-350",,
Data Visualization for Surgical Informed Consent to Communicate Personalized Risks and Patient Preferences,1,2020
"U Gisladottir, D Nakikj, R Jhunjhunwala, G Brat, N Gehlenborg",,
medRxiv,,
HiPiler,,2019
"F Lekschas, B Bach, P Kerpedjiev, N Gehlenborg, H Pfister",,
Periphery Plots for Contextualizing Heterogeneous Time-Based Charts,16,2019
"B Morrow, T Manz, AE Chung, N Gehlenborg, D Gotz",,
"2019 IEEE Visualization Conference (VIS), 1-5",,
Pattern-Driven Navigation in 2D Multiscale Visualizations with Scalable Insets,25,2019
"F Lekschas, M Behrisch, B Bach, P Kerpedjiev, N Gehlenborg, H Pfister",,
"IEEE transactions on visualization and computer graphics 26 (1), 611-621",,
"Tasks, techniques, and tools for genomic data visualization",86,2019
"S Nusrat, T Harbig, N Gehlenborg",,
"Computer Graphics Forum 38 (3), 781-805",,
Data integration and visualization at the 4D nucleome data portal,,2019
"B Alver, A Balashov, S Ehmsen, K Kirli, S Lee, L Mercado, S Reiff, ...",,
F1000Research 8,,
UpSetR: a more scalable alternative to Venn and Euler diagrams for visualizing intersecting sets. R package version 1.4. 0,45,2019
N Gehlenborg,,
CRAN. R-Project. https://CRAN. R-project. org/package= UpSetR,,
Precision VISSTA: Bring-Your-Own-Device (BYOD) mHealth Data for Precision Health.,,2019
"AE Chung, K Glass, J Leisey-Bartsch, L Mentch, N Gehlenborg, D Gotz",,
AMIA,,
The human body at cellular resolution: the NIH Human Biomolecular Atlas Program,368*,2019
HuBMAP Consortium,,
"Nature 574 (7777), 187",,
Upset 2: From prototype to tool,4,2019
"K Gadhave, H Strobelt, N Gehlenborg, A Lex",,
Proceedings of the IEEE Information Visualization Conference–Posters …,,
