TITLE,CITED BY,YEAR
"Genetics in medicine 25 (9), 100897",,
HNRNPC haploinsufficiency affects alternative splicing of intellectual disability-associated genes and causes a neurodevelopmental disorder,2,2023
"E Niggl, A Bouman, LC Briere, RM Hoogenboezem, I Wallaard, J Park, ...",,
"The American Journal of Human Genetics 110 (8), 1414-1435",,
De novo missense variants in phosphatidylinositol kinase PIP5KI? underlie a neurodevelopmental syndrome associated with altered phosphoinositide signaling,,2023
"M Morleo, R Venditti, E Theodorou, LC Briere, M Rosello, A Tirozzi, ...",,
"The American Journal of Human Genetics 110 (8), 1377-1393",,
Polygenic risk prediction: why and when out-of-sample prediction R2 can exceed SNP-based heritability,4,2023
"X Wang, A Walker, JA Revez, G Ni, MJ Adams, AM McIntosh, NR Wray, ...",,
"The American Journal of Human Genetics 110 (7), 1207-1215",,
De novo variants in MRTFB have gain-of-function activity in Drosophila and are associated with a novel neurodevelopmental phenotype with dysmorphic features,3,2023
"JC Andrews, JW Mok, O Kanca, S Jangam, C Tifft, EF Macnamara, ...",,
"Genetics in Medicine 25 (6), 100833",,
Dominant?negative variant in SLC1A4 causes an autosomal dominant epilepsy syndrome,,2023
"J Pujol?Giménez, G Mirzaa, EE Blue, G Albano, DE Miller, A Allworth, ...",,
"Annals of Clinical and Translational Neurology 10 (6), 1046-1053",,
Bi-allelic variants in INTS11 are associated with a complex neurological disorder,7,2023
"B Tepe, EL Macke, M Niceta, MW Hubshman, O Kanca, L Schultz-Rogers, ...",,
"The American Journal of Human Genetics 110 (5), 774-789",,
Potential pitfalls in the use of real-world data for studying long COVID,9,2023
"HG Zhang, JP Honerlaw, M Maripuri, MJ Samayamuthu, ...",,
"Nature medicine 29 (5), 1040-1043",,
An efficient landmark model for prediction of suicide attempts in multiple clinical settings,2,2023
"YH Sheu, J Sun, H Lee, VM Castro, Y Barak-Corren, E Song, EM Madsen, ...",,
"Psychiatry research 323, 115175",,
Trends in Medical Management of Moderately to Severely Active Ulcerative Colitis: A Nationwide Retrospective Analysis,2,2023
"W Yuan, JS Marwaha, ST Rakowsky, NP Palmer, IS Kohane, DT Rubin, ...",,
"Inflammatory Bowel Diseases 29 (5), 695-704",,
A concurrent dual analysis of genomic data augments diagnoses: Experiences of 2 clinical sites in the Undiagnosed Diseases Network,1,2023
"RC Spillmann, QKG Tan, C Reuter, K Schoch, UD Network, J Kohler, ...",,
"Genetics in Medicine 25 (4), 100353",,
Artificial intelligence in medicine,75,2023
"AL Beam, JM Drazen, IS Kohane, TY Leong, AK Manrai, EJ Rubin",,
"New England Journal of Medicine 388 (13), 1220-1221",,
Polygenic risks scores for autoimmune related diseases are significantly different and skewed in cancer exceptional responders,,2023
"S Chen, ALM Tan, C Perry, S Churchill, M Vella, J Mao, V Viswanadham, ...",,
"medRxiv, 2023.02. 22.23285773",,
Characterizing the use of the ICD-10 code for long COVID in 3 US healthcare systems,2,2023
"HG Zhang, JP Honerlaw, M Maripuri, MJ Samayamuthu, ...",,
"medRxiv, 2023.02. 12.23285701",,
National projections for clinical implications of race-free creatinine-based GFR estimating equations,13,2023
"JA Diao, GJ Wu, JK Wang, IS Kohane, HA Taylor, H Tighiouart, AS Levey, ...",,
"Journal of the American Society of Nephrology 34 (2), 309-321",,
Acute respiratory distress syndrome after SARS-CoV-2 infection on young adult population: International observational federated study based on electronic health records through …,4,2023
"B Moal, A Orieux, T Ferté, A Neuraz, GA Brat, P Avillach, CL Bonzel, T Cai, ...",,
"Plos one 18 (1), e0266985",,
Unsupervised Anomaly Detection to Characterize Heterogeneity in Type 2 Diabetes,,2023
"PN Argaw, JA Kushner, IS Kohane",,
"AMIA Summits on Translational Science Proceedings 2023, 32",,
Characterizing the use of the ICD-10 Code for Long COVID in 3 US Healthcare Systems (preprint),,2023
"HG Zhang, JP Honerlaw, M Maripuri, MJ Samayamuthu, ...",,
Long-term kidney function recovery and mortality after COVID-19-associated acute kidney injury: an international multi-centre observational cohort study,36,2023
"BWL Tan, BWQ Tan, ALM Tan, ER Schriver, A Gutiérrez-Sacristán, P Das, ...",,
EClinicalMedicine 55,,
Construction of extra-large scale screening tools for risks of severe mental illnesses using real world healthcare data,,2022
"D Liu, KW Choi, P Lizano, W Yuan, KH Yu, JW Smoller, I Kohane",,
arXiv preprint arXiv:2212.10320,,
Deep learning for diagnosing patients with rare genetic diseases,3,2022
"E Alsentzer, MM Li, SN Kobren, Undiagnosed Diseases Network, ...",,
"medRxiv, 2022.12. 07.22283238",,
Hospitalizations associated with mental health conditions among adolescents in the US and France during the COVID-19 pandemic,8,2022
"A Gutiérrez-Sacristán, A Serret-Larmande, MR Hutch, C Sáez, BJ Aronow, ...",,
"JAMA Network Open 5 (12), e2246548-e2246548",,
Identifying heterogeneous treatment effects in multiple outcomes using joint confidence intervals,2,2022
"PN Argaw, E Healey, IS Kohane",,
"Machine Learning for Health, 141-170",,
Analytics to monitor local impact of the Protecting Access to Medicare Act’s imaging clinical decision support requirements,1,2022
"VI Valtchinov, SN Murphy, R Lacson, N Ikonomov, BK Zhai, K Andriole, ...",,
"Journal of the American Medical Informatics Association 29 (11), 1870-1878",,
Endocannabinoid dysfunction in neurological disease: neuro-ocular DAGLA-related syndrome,3,2022
"MN Bainbridge, A Mazumder, D Ogasawara, R Abou Jamra, G Bernard, ...",,
"Brain 145 (10), 3383-3390",,
SurvMaximin: robust federated approach to transporting survival risk prediction models,19,2022
"X Wang, HG Zhang, X Xiong, C Hong, GM Weber, GA Brat, CL Bonzel, ...",,
"Journal of biomedical informatics 134, 104176",,
Association of race and socioeconomic disadvantage with missed telemedicine visits for pediatric patients during the COVID-19 pandemic,7,2022
"E Brociner, KH Yu, IS Kohane, MG Crowley",,
"JAMA pediatrics 176 (9), 933-935",,
Understanding COVID Vaccine Efficacy over Time—Bridging a Gap between Public Health and Health Care,3,2022
"I Kohane, GS Omenn",,
"New England Journal of Medicine 387 (6), 483-485",,
Severity of epilepsy and response to antiseizure medications in individuals with multiple sclerosis: analysis of a real-world dataset,2,2022
"MF Villamar, RA Sarkis, P Pennell, I Kohane, BK Beaulieu-Jones",,
"Neurology: Clinical Practice 12 (4), e49-e57",,
A convolutional neural network highlights mutations relevant to antimicrobial resistance in Mycobacterium tuberculosis,22,2022
"AG Green, CH Yoon, ML Chen, Y Ektefaie, M Fina, L Freschi, MI Gröschel, ...",,
"Nature communications 13 (1), 3817",,
Association of postsurgical opioid refills for patients with risk of opioid misuse and chronic opioid use among family members,2,2022
"D Agniel, GA Brat, JS Marwaha, K Fox, D Knecht, HL Paz, MC Bicket, ...",,
"JAMA Network Open 5 (7), e2221316-e2221316",,
A novel DPH5-related diphthamide-deficiency syndrome causing embryonic lethality or profound neurodevelopmental disorder,5,2022
"SP Shankar, K Grimsrud, L Lanoue, A Egense, B Willis, J Hörberg, ...",,
"Genetics in medicine 24 (7), 1567-1582",,
International electronic health record-derived post-acute sequelae profiles of COVID-19 patients,21,2022
"HG Zhang, A Dagliati, Z Shakeri Hossein Abad, X Xiong, CL Bonzel, Z Xia, ...",,
"NPJ digital medicine 5 (1), 81",,
International comparisons of laboratory values from the 4CE collaborative to predict COVID-19 mortality,9,2022
"GM Weber, C Hong, Z Xia, NP Palmer, P Avillach, S L’yi, MS Keller, ...",,
"NPJ digital medicine 5 (1), 74",,
Changes in laboratory value improvement and mortality rates over the course of the pandemic: an international retrospective cohort study of hospitalised patients infected with …,6,2022
"C Hong, HG Zhang, S L'Yi, G Weber, P Avillach, BWQ Tan, ...",,
"BMJ open 12 (6), e057725",,
Building an i2b2-Based Population Repository for COVID-19 Research.,2,2022
"M Pedrera-Jimenez, N Garcia-Barrio, G Hernandez-Ibarburu, B Baselga, ...",,
"MIE, 287-291",,
Large-scale real-world data analysis identifies comorbidity patterns in schizophrenia,10,2022
"C Lu, D Jin, N Palmer, K Fox, IS Kohane, JW Smoller, KH Yu",,
"Translational Psychiatry 12 (1), 154",,
Genome sequencing reveals novel noncoding variants in PLA2G6 and LMNB1 causing progressive neurologic disease,2,2022
"N Borja, S Bivona, LS Peart, B Johnson, J Gonzalez, D Barbouth, ...",,
"Molecular genetics & genomic medicine 10 (4), e1892",,
Identifying the common genetic basis of antidepressant response,43,2022
"O Pain, K Hodgson, V Trubetskoy, S Ripke, VS Marshe, MJ Adams, ...",,
"Biological psychiatry global open science 2 (2), 115-126",,
"Genetic counselor roles in the undiagnosed diseases network research study: Clinical care, collaboration, and curation",1,2022
"JN Kohler, EG Kelley, BM Boyd, CH Sillari, S Marwaha, ...",,
"Journal of genetic counseling 31 (2), 326-337",,
How NFTs could transform health information exchange,39,2022
"K Kostick-Quenet, KD Mandl, T Minssen, IG Cohen, U Gasser, I Kohane, ...",,
"Science 375 (6580), 500-502",,
"Dissecting the shared genetic architecture of suicide attempt, psychiatric disorders, and known risk factors",127,2022
"N Mullins, JE Kang, AI Campos, JRI Coleman, AC Edwards, H Galfalvy, ...",,
"Biological psychiatry 91 (3), 313-327",,
Multi-PheWAS intersection approach to identify sex differences across comorbidities in 59 140 pediatric patients with autism spectrum disorder,6,2022
"A Gutiérrez-Sacristán, C Sáez, C De Niz, N Jalali, TN DeSain, R Kumar, ...",,
"Journal of the American Medical Informatics Association 29 (2), 230-238",,
Clinical application of a scale to assess genomic healthcare empowerment (GEmS): Process and illustrative case examples,4,2022
"A McConkie?Rosell, K Schoch, J Sullivan, RC Spillmann, H Cope, ...",,
"Journal of genetic counseling 31 (1), 59-70",,
"Drug discovery and early disease identification platform using electronic health records, genetics and stem cells",,2022
"LL Rubin, IS Kohane, SL Lipnick",,
"US Patent App. 17/309,522",,
SurvMaximin: Robust Federated Approach to Transporting Survival Risk Prediction Models (preprint),,2022
"X Wang, HG Zhang, X Xiong, C Hong, GM Weber, GA Brat, CL Bonzel, ...",,
Sex-dependent shared and nonshared genetic architecture across mood and psychotic disorders,75,2022
"GAM Blokland, J Grove, CY Chen, C Cotsapas, S Tobet, R Handa, ...",,
"Biological psychiatry 91 (1), 102-117",,
Fecal microbiota transplantation and Clostridioides difficile infection among privately insured patients in the United States,3,2022
"J El Halabi, N Palmer, K Fox, I Kohane, MR Farhat",,
"Journal of Gastroenterology, 1-9",,
Effectiveness of a third dose of the BNT162b2 mRNA COVID-19 vaccine for preventing severe outcomes in Israel: an observational study,864,2021
"N Barda, N Dagan, C Cohen, MA Hernán, M Lipsitch, IS Kohane, BY Reis, ...",,
"The Lancet 398 (10316), 2093-2100",,
ATLAS: an automated association test using probabilistically linked health records with application to genetic studies,,2021
"HG Zhang, BP Hejblum, GM Weber, NP Palmer, SE Churchill, P Szolovits, ...",,
"Journal of the American Medical Informatics Association 28 (12), 2582-2592",,
Authorship correction: international changes in COVID-19 clinical trajectories across 315 hospitals and 6 countries: retrospective cohort study,1,2021
"GM Weber, HG Zhang, S L'Yi, CL Bonzel, C Hong, P Avillach, ...",,
"Journal of Medical Internet Research 23 (11), e34625",,
Integrative multiomics-histopathology analysis for breast cancer classification,24,2021
"Y Ektefaie, W Yuan, DA Dillon, NU Lin, JA Golden, IS Kohane, KH Yu",,
"NPJ Breast Cancer 7 (1), 147",,
Longitudinal imaging history in early identification of intimate partner violence,3,2021
"H Park, R Gujrathi, B Gosangi, R Thomas, T Cai, I Chen, C Bay, N Hassan, ...",,
"European radiology, 1-13",,
A comparison of ten polygenic score methods for psychiatric disorders applied across multiple cohorts,120,2021
"G Ni, J Zeng, JA Revez, Y Wang, Z Zheng, T Ge, R Restuadi, J Kiewa, ...",,
"Biological psychiatry 90 (9), 611-620",,
The genetic architecture of depression in individuals of East Asian ancestry: a genome-wide association study,96,2021
"O Giannakopoulou, K Lin, X Meng, MH Su, PH Kuo, RE Peterson, ...",,
"JAMA psychiatry 78 (11), 1258-1269",,
Healthcare spending and utilization for pediatric irritable bowel syndrome in a commercially insured population,8,2021
"B Beinvogl, N Palmer, I Kohane, S Nurko",,
"Neurogastroenterology & Motility 33 (11), e14147",,
Multinational characterization of neurological phenotypes in patients hospitalized with COVID-19,5,2021
"TT Le, A Gutierrez-Sacristan, J Son, C Hong, AM South, ...",,
"Scientific reports 11 (1), 20238",,
International changes in COVID-19 clinical trajectories across 315 hospitals and 6 countries: retrospective cohort study,16,2021
"GM Weber, HG Zhang, S L'Yi, CL Bonzel, C Hong, P Avillach, ...",,
"Journal of medical Internet research 23 (10), e31400",,
S173 Fecal Microbiota Transplantation and Clostridioides difficile Infection Among Privately Insured Patients in the United States,,2021
"J El Halabi, NP Palmer, K Fox, I Kohane, MR Farhat",,
"Official journal of the American College of Gastroenterology| ACG 116, S76-S77",,
Effectiveness of the BNT162b2 mRNA COVID-19 vaccine in pregnancy,300,2021
"N Dagan, N Barda, T Biron-Shental, M Makov-Assif, C Key, IS Kohane, ...",,
"Nature medicine 27 (10), 1693-1695",,
Patient-led data sharing for clinical bioinformatics research: USCDI and beyond,7,2021
"WJ Gordon, D Gottlieb, D Kreda, JC Mandel, KD Mandl, IS Kohane",,
"Journal of the American Medical Informatics Association 28 (10), 2298-2300",,
Safety of the BNT162b2 mRNA Covid-19 vaccine in a nationwide setting,945,2021
"N Barda, N Dagan, Y Ben-Shlomo, E Kepten, J Waxman, R Ohana, ...",,
"New England Journal of Medicine 385 (12), 1078-1090",,
Real-world data analyses unveiled the immune-related adverse effects of immune checkpoint inhibitors across cancer types,16,2021
"F Wang, S Yang, N Palmer, K Fox, IS Kohane, KP Liao, KH Yu, SC Kou",,
"NPJ precision oncology 5 (1), 82",,
Medication use in the management of comorbidities among individuals with autism spectrum disorder from a large nationwide insurance database,37,2021
"AG Feroe, N Uppal, A Gutiérrez-Sacristán, S Mousavi, P Greenspun, ...",,
"JAMA pediatrics 175 (9), 957-965",,
Attentive multiview text representation for differential diagnosis,4,2021
"H Amiri, M Mohtarami, I Kohane",,
Proceedings of the 59th Annual Meeting of the Association for Computational …,,
PPP3CA truncating variants clustered in the regulatory domain cause early?onset refractory epilepsy,7,2021
"S Panneerselvam, J Wang, W Zhu, H Dai, JG Pappas, R Rabin, KJ Low, ...",,
"Clinical genetics 100 (2), 227-233",,
Finding commonalities in rare diseases through the undiagnosed diseases network,2,2021
"J Yates, A Gutiérrez-Sacristán, V Jouhet, K LeBlanc, C Esteves, ...",,
"Journal of the American Medical Informatics Association 28 (8), 1694-1702",,
Measuring health-care delays among privately insured patients with tuberculosis in the USA: an observational cohort study,12,2021
"J El Halabi, N Palmer, M McDuffie, JJ Golub, K Fox, I Kohane, MR Farhat",,
"The Lancet Infectious Diseases 21 (8), 1175-1183",,
COVID-19 infections following physical school reopening,10,2021
"O Miron, KH Yu, R Wilf-Miron, I Kohane, N Davidovitch",,
"Archives of disease in childhood 106 (8), e34-e34",,
Finding a new balance between a genetics-first or phenotype-first approach to the study of disease,,2021
IS Kohane,,
"Neuron 109 (14), 2216-2219",,
The clinician and dataset shift in artificial intelligence,358,2021
"SG Finlayson, A Subbaswamy, K Singh, J Bowers, A Kupke, J Zittrain, ...",,
"New England Journal of Medicine 385 (3), 283-286",,
Effectiveness of the BNT162b2 mRNA COVID-19 Vaccine in Pregnancy,4,2021
"R Balicer, N Dagan, N Barda, T Biron-Shental, M Makov-Assif, C Key, ...",,
Detection of a mosaic CDKL5 deletion and inversion by optical genome mapping ends an exhaustive diagnostic odyssey,12,2021
"H Cope, H Barseghyan, S Bhattacharya, Y Fu, N Hoppman, C Marcou, ...",,
"Molecular genetics & genomic medicine 9 (7), e1665",,
Validation of an internationally derived patient severity phenotype to support COVID-19 analytics from electronic health record data,32,2021
"JG Klann, H Estiri, GM Weber, B Moal, P Avillach, C Hong, ALM Tan, ...",,
"Journal of the American Medical Informatics Association 28 (7), 1411-1420",,
A description of novel variants and review of phenotypic spectrum in UBA5-related early epileptic encephalopathy,12,2021
"LC Briere, MA Walker, FA High, C Cooper, CA Rogers, CJ Callahan, ...",,
"Molecular Case Studies 7 (3), a005827",,
International analysis of electronic health records of children and youth hospitalized with COVID-19 infection in 6 countries,29,2021
"FT Bourgeois, A Gutiérrez-Sacristán, MS Keller, M Liu, C Hong, ...",,
"JAMA network open 4 (6), e2112596-e2112596",,
Progressive cerebellar atrophy in a patient with complex II and III deficiency and a novel deleterious variant in SDHA: A Counseling Conundrum,1,2021
"BRH Sturrock, EF Macnamara, P McGuire, S Kruk, I Yang, J Murphy, ...",,
"Molecular genetics & genomic medicine 9 (6), e1692",,
Commonalities across computational workflows for uncovering explanatory variants in undiagnosed cases,16,2021
"SN Kobren, D Baldridge, M Velinder, JB Krier, K LeBlanc, C Esteves, ...",,
"Genetics in Medicine 23 (6), 1075-1085",,
Accelerating diagnosis of Parkinson’s disease through risk prediction,16,2021
"W Yuan, B Beaulieu-Jones, R Krolewski, N Palmer, C Veyrat-Follet, ...",,
"BMC neurology 21 (1), 201",,
Patient Characteristics in Cases of Reinfection or Prolonged viral shedding in SARS-CoV-2,,2021
"RM Yoo, RA Romero, J Mabajen, S Mehrotra, IS Kohane, NE Sheils",,
"medRxiv, 2021.05. 14.21257231",,
Development of a histopathology informatics pipeline for classification and prediction of clinical outcomes in subtypes of renal cell carcinoma,36,2021
"E Marostica, R Barber, T Denize, IS Kohane, S Signoretti, JA Golden, ...",,
"Clinical Cancer Research 27 (10), 2868-2878",,
Illustrating potential effects of alternate control populations on real-world evidence-based statistical analyses,2,2021
"Y Huang, W Yuan, IS Kohane, BK Beaulieu-Jones",,
"JAMIA open 4 (2), ooab045",,
Family genetic result communication in rare and undiagnosed disease communities: Understanding the practice,6,2021
"CM Studwell, EG Kelley, Undiagnosed Diseases Network, JS Sinsheimer, ...",,
"Journal of genetic counseling 30 (2), 439-447",,
A fast divide-and-conquer sparse Cox regression,38,2021
"Y Wang, C Hong, N Palmer, Q Di, J Schwartz, I Kohane, T Cai",,
"Biostatistics 22 (2), 381-401",,
"Machine learning for patient risk stratification: standing on, or looking over, the shoulders of clinicians?",95,2021
"BK Beaulieu-Jones, W Yuan, GA Brat, AL Beam, G Weber, M Ruffin, ...",,
"NPJ digital medicine 4 (1), 62",,
What every reader should know about studies using electronic health record data but may be afraid to ask,86,2021
"IS Kohane, BJ Aronow, P Avillach, BK Beaulieu-Jones, R Bellazzi, ...",,
"Journal of medical Internet research 23 (3), e22219",,
Temporal bias in case-control design: preventing reliable predictions of the future,50,2021
"W Yuan, BK Beaulieu-Jones, KH Yu, SL Lipnick, N Palmer, J Loscalzo, ...",,
"Nature communications 12 (1), 1107",,
International comparisons of harmonized laboratory value trajectories to predict severe covid-19: Leveraging the 4ce collaborative across 342 hospitals and 6 countries: A …,17,2021
"GM Weber, C Hong, NP Palmer, P Avillach, SN Murphy, ...",,
medRxiv,,
Clinical sites of the Undiagnosed Diseases Network: unique contributions to genomic medicine and science,28,2021
"K Schoch, C Esteves, A Bican, R Spillmann, H Cope, A McConkie-Rosell, ...",,
"Genetics in medicine 23 (2), 259-271",,
Machine learning of patient characteristics to predict admission outcomes in the undiagnosed diseases network,4,2021
"H Amiri, IS Kohane",,
"JAMA network open 4 (2), e2036220-e2036220",,
Use of electronic health records to support a public health response to the COVID-19 pandemic in the United States: a perspective from 15 academic medical centers,79,2021
"S Madhavan, L Bastarache, JS Brown, AJ Butte, DA Dorr, PJ Embi, ...",,
"Journal of the American Medical Informatics Association 28 (2), 393-401",,
Multinational prevalence of neurological phenotypes in patients hospitalized with COVID-19,7,2021
"TT Le, A Gutiérrez-Sacristán, J Son, C Hong, AM South, ...",,
MedRxiv,,
Clinical implications of removing race from estimates of kidney function,131,2021
"JA Diao, GJ Wu, HA Taylor, JK Tucker, NR Powe, IS Kohane, AK Manrai",,
"Jama 325 (2), 184-186",,
Patient Characteristics in Cases of Reinfection or Prolonged viral shedding in SARS-CoV-2 (preprint),,2021
"RM Yoo, RA Romero, J Mabajen, S Mehrotra, IS Kohane, NE Sheils",,
Effectiveness of the BNT162b2 mRNA COVID-19 Vaccine in Pregnancy (preprint),,2021
"R Balicer, N Dagan, N Barda, T Biron-Shental, M Makov-Assif, C Key, ...",,
"Correction to: An autosomal dominant neurological disorder caused by de novo variants in FAR1 resulting in uncontrolled synthesis of ether lipids (Genetics in Medicine,(2021 …",,2021
"N Martin, S Ferdinandusse, K McWalter, G Bademci, H te Brinke, ...",,
Genetics in medicine,,
Multinational Prevalence of Neurological Phenotypes in Patients Hospitalized with COVID-19 (preprint),,2021
"TT Le, A Gutiérrez-Sacristán, J Son, C Hong, AM South, ...",,
International changes in COVID-19 clinical trajectories across 315 hospitals and 6 countries: a 4CE Consortium study,2,2021
"GM Weber, HG Zhang, S L’Yi",,
JMIR Preprints,,
Prolonged auditory brainstem response in universal hearing screening of newborns with autism spectrum disorder,33,2021
"O Miron, RE Delgado, CF Delgado, EA Simpson, KH Yu, A Gutierrez, ...",,
"Autism research 14 (1), 46-52",,
DYRK1A pathogenic variants in two patients with syndromic intellectual disability and a review of the literature,10,2020
"LE Meissner, EF Macnamara, P D'Souza, J Yang, G Vezina, ...",,
"Molecular genetics & genomic medicine 8 (12), e1544",,
Deciphering serous ovarian carcinoma histopathology and platinum response by convolutional neural networks,45,2020
"KH Yu, V Hu, F Wang, UA Matulonis, GL Mutter, JA Golden, IS Kohane",,
"BMC medicine 18, 1-14",,
Early infantile epileptic encephalopathy due to biallelic pathogenic variants in PIGQ: Report of seven new subjects and review of the literature,14,2020
"DL Johnstone, TTM Nguyen, J Zambonin, KD Kernohan, A St?Denis, ...",,
"Journal of inherited metabolic disease 43 (6), 1321-1332",,
Validation of a derived international patient severity algorithm to support COVID-19 analytics from electronic health record data,12,2020
"JG Klann, GM Weber, H Estiri, B Moal, P Avillach, C Hong, V Castro, ...",,
"medRxiv, 2020.10. 13.20201855",,
Variation across population subgroups of COVID-19 antibody testing performance,2,2020
"HL Brantley, RM Yoo, GI Jones, MA Stock, PJ Park, NE Sheils, IS Kohane",,
"medRxiv, 2020.09. 14.20191833",,
Minimum information about clinical artificial intelligence modeling: the MI-CLAIM checklist,301,2020
"B Norgeot, G Quer, BK Beaulieu-Jones, A Torkamani, R Dias, ...",,
"Nature medicine 26 (9), 1320-1324",,
A multidimensional precision medicine approach identifies an autism subtype characterized by dyslipidemia,64,2020
"Y Luo, A Eran, N Palmer, P Avillach, A Levy-Moonshine, P Szolovits, ...",,
"Nature medicine 26 (9), 1375-1379",,
Scalability and cost-effectiveness analysis of whole genome-wide association studies on Google Cloud Platform and Amazon Web Services,20,2020
"I Krissaane, C De Niz, A Gutiérrez-Sacristán, G Korodi, N Ede, R Kumar, ...",,
"Journal of the American Medical Informatics Association 27 (9), 1425-1430",,
International electronic health record-derived COVID-19 clinical course profiles: the 4CE consortium,175,2020
"GA Brat, GM Weber, N Gehlenborg, P Avillach, NP Palmer, L Chiovato, ...",,
"NPJ digital medicine 3 (1), 109",,
Reproducible machine learning methods for lung cancer detection using computed tomography images: Algorithm development and validation,63,2020
"KH Yu, TLM Lee, MH Yen, SC Kou, B Rosen, JH Chiang, IS Kohane",,
"Journal of medical Internet research 22 (8), e16709",,
Ethics in telehealth: Comparison between guidelines and practice-based experience-the case for learning health systems,29,2020
"CE Kuziemsky, I Hunter, SB Gogia, G Kulatunga, V Rajput, V Subbian, ...",,
"Yearbook of Medical Informatics 29 (01), 044-050",,
"Donald AB Lindberg: Inspiring Leader and Visionary in Biomedicine, Healthcare, and Informatics",,2020
CA Kulikowski,,
"Yearbook of medical informatics 29 (01), 253-258",,
Biallelic MADD variants cause a phenotypic spectrum ranging from developmental delay to a multisystem disorder,27,2020
"PE Schneeberger, F Kortüm, GC Korenke, M Alawi, R Santer, M Woidy, ...",,
"Brain 143 (8), 2437-2453",,
EHRtemporalVariability: delineating temporal data-set shifts in electronic health records,29,2020
"C Sáez, A Gutiérrez-Sacristán, I Kohane, JM García-Gómez, P Avillach",,
"Gigascience 9 (8), giaa079",,
"The genetics of the mood disorder spectrum: genome-wide association analyses of more than 185,000 cases and 439,000 controls",139,2020
