TITLE,CITED BY,YEAR
"FT Bourgeois, P Avillach, MA Turner",,
"Pediatric Research 90 (2), 250-252",,
Validation of an internationally derived patient severity phenotype to support COVID-19 analytics from electronic health record data,31,2021
"JG Klann, H Estiri, GM Weber, B Moal, P Avillach, C Hong, ALM Tan, ...",,
"Journal of the American Medical Informatics Association 28 (7), 1411-1420",,
International analysis of electronic health records of children and youth hospitalized with COVID-19 infection in 6 countries,29,2021
"FT Bourgeois, A Gutiérrez-Sacristán, MS Keller, M Liu, C Hong, ...",,
"JAMA network open 4 (6), e2112596-e2112596",,
A high-throughput phenotyping algorithm is portable from adult to pediatric populations,6,2021
"A Geva, M Liu, VA Panickan, P Avillach, T Cai, KD Mandl",,
"Journal of the American Medical Informatics Association 28 (6), 1265-1269",,
Population attitudes toward contraceptive methods over time on a social media platform,30,2021
"AA Merz, A Gutiérrez-Sacristán, D Bartz, NE Williams, A Ojo, KM Schaefer, ...",,
"American journal of obstetrics and gynecology 224 (6), 597. e1-597. e14",,
Diagnostic classification and prognostic prediction using common genetic variants in autism spectrum disorder: Genotype-based deep learning,29,2021
"H Wang, P Avillach",,
"JMIR medical informatics 9 (4), e24754",,
What every reader should know about studies using electronic health record data but may be afraid to ask,87,2021
"IS Kohane, BJ Aronow, P Avillach, BK Beaulieu-Jones, R Bellazzi, ...",,
"Journal of medical Internet research 23 (3), e22219",,
Treatment pathway analysis of newly diagnosed dementia patients in four electronic health record databases in Europe,2,2021
"G James, E Collin, M Lawrance, A Mueller, J Podhorna, ...",,
"Social Psychiatry and Psychiatric Epidemiology 56, 409-416",,
International comparisons of harmonized laboratory value trajectories to predict severe COVID-19: Leveraging the 4CE collaborative across 342 hospitals and 6 countries: A …,17,2021
"GM Weber, C Hong, NP Palmer, P Avillach, SN Murphy, ...",,
medRxiv,,
Multinational prevalence of neurological phenotypes in patients hospitalized with COVID-19,7,2021
"TT Le, A Gutiérrez-Sacristán, J Son, C Hong, AM South, ...",,
MedRxiv,,
Multinational Prevalence of Neurological Phenotypes in Patients Hospitalized with COVID-19 (preprint),,2021
"TT Le, A Gutiérrez-Sacristán, J Son, C Hong, AM South, ...",,
JMIR Medical Informatics,,2021
"K Rjoob, R Bond, D Finlay, V McGilligan, SJ Leslie, A Rababah, A Iftikhar, ...",,
JMIR 9 (4),,
NHLBI BioData Catalyst and the future of cloud computing,2,2021
"AK Manning, P Avillach, RR Boyles, AE Leaf, JR Kaltman, S Suber",,
"Genetic Epidemiology, 774-775",,
International changes in COVID-19 clinical trajectories across 315 hospitals and 6 countries: a 4CE Consortium study,2,2021
"GM Weber, HG Zhang, S L’Yi",,
JMIR Preprints,,
National Trends in Disease Activity for COVID-19 Among Children in the US,2,2021
"MR Hutch, M Liu, P Avillach, Y Luo, FT Bourgeois",,
"Frontiers in Pediatrics, 646",,
GenoPheno: cataloging large-scale phenotypic and next-generation sequencing data within human datasets,5,2021
"A Gutiérrez-Sacristán, C De Niz, C Kothari, SW Kong, KD Mandl, ...",,
"Briefings in Bioinformatics 22 (1), 55-65",,
Methotrexate and relative risk of dementia amongst patients with rheumatoid arthritis: a multi-national multi-database case-control study,27,2020
"D Newby, D Prieto-Alhambra, T Duarte-Salles, D Ansell, L Pedersen, ...",,
"Alzheimer's research & therapy 12, 1-10",,
"Association of Affordable Care Act Implementation With Ambulance Utilization for Asthma Emergencies in New York City, 2008-2018",4,2020
"GA Peters, AJ Ordoobadi, RE Cash, ML Wong, P Avillach, CA Camargo",,
"JAMA Network Open 3 (11), e2025586-e2025586",,
Vascular and metabolic risk factor differences prior to dementia diagnosis: a multidatabase case–control study using European electronic health records,12,2020
"G Perera, PR Rijnbeek, M Alexander, D Ansell, P Avillach, ...",,
"BMJ open 10 (11), e038753",,
Validation of a derived international patient severity algorithm to support COVID-19 analytics from electronic health record data,12,2020
"JG Klann, GM Weber, H Estiri, B Moal, P Avillach, C Hong, V Castro, ...",,
"medRxiv, 2020.10. 13.20201855",,
O5 Large-scale trends in contraceptive attitudes over time as expressed on Twitter,,2020
"A Merz, A Gutiérrez-Sacristán, D Bartz, N Williams, A Ojo, K Schaefer, ...",,
"Contraception 102 (4), 274",,
The case for open science: rare diseases,40,2020
"YR Rubinstein, PN Robinson, WA Gahl, P Avillach, G Baynam, ...",,
"JAMIA open 3 (3), 472-486",,
"Adverse drug event presentation and tracking (ADEPT): semiautomated, high throughput pharmacovigilance using real-world data",7,2020
"A Geva, JP Stedman, SF Manzi, C Lin, GK Savova, P Avillach, KD Mandl",,
"JAMIA open 3 (3), 413-421",,
A multidimensional precision medicine approach identifies an autism subtype characterized by dyslipidemia,65,2020
"Y Luo, A Eran, N Palmer, P Avillach, A Levy-Moonshine, P Szolovits, ...",,
"Nature medicine 26 (9), 1375-1379",,
Scalability and cost-effectiveness analysis of whole genome-wide association studies on Google Cloud Platform and Amazon Web Services,20,2020
"I Krissaane, C De Niz, A Gutiérrez-Sacristán, G Korodi, N Ede, R Kumar, ...",,
"Journal of the American Medical Informatics Association 27 (9), 1425-1430",,
International electronic health record-derived COVID-19 clinical course profiles: the 4CE consortium,176,2020
"GA Brat, GM Weber, N Gehlenborg, P Avillach, NP Palmer, L Chiovato, ...",,
"NPJ digital medicine 3 (1), 109",,
Development and validation of a Paediatric Early Warning Score for use in the emergency department: a multicentre study,30,2020
"JM Zachariasse, D Nieboer, IK Maconochie, FJ Smit, CF Alves, ...",,
"The Lancet Child & Adolescent Health 4 (8), 583-591",,
EHRtemporalVariability: delineating temporal data-set shifts in electronic health records,29,2020
"C Sáez, A Gutiérrez-Sacristán, I Kohane, JM García-Gómez, P Avillach",,
"Gigascience 9 (8), giaa079",,
"Experiences implementing scalable, containerized, cloud-based NLP for extracting biobank participant phenotypes at scale",9,2020
"TA Miller, P Avillach, KD Mandl",,
"JAMIA open 3 (2), 185-189",,
A semi-automated approach for multilingual terminology matching: mapping the French version of the ICD-10 to the ICD-10 CM,1,2020
"E SYLVESTREabc, G BOUZILLÉab, M McDUFFIE, ECP AVILLACH, ...",,
"Digital Personalized Health and Medicine: Proceedings of MIE 2020 270, 18",,
Exchange of clinical and omics data according to FAIR principles: a review of open source solutions,6,2020
"P Pugliese, C Knell, J Christoph",,
"Methods of Information in Medicine 59 (S 01), e13-e20",,
dbgap2x: an R package to explore and extract data from the database of Genotypes and Phenotypes (dbGaP),3,2020
"G Versmée, L Versmée, M Dusenne, N Jalali, P Avillach",,
"Bioinformatics 36 (4), 1305-1306",,
"Correction: The Genomics Research and Innovation Network: creating an interoperable, federated, genomics learning system",1,2020
"KD Mandl, T Glauser, ID Krantz, P Avillach, A Bartels, AH Beggs, ...",,
"Genetics in Medicine 22 (2), 449-449",,
"The Genomics Research and Innovation Network: creating an interoperable, federated, genomics learning system",35,2020
"KD Mandl, T Glauser, ID Krantz, P Avillach, A Bartels, AH Beggs, ...",,
"Genetics in Medicine 22 (2), 371-380",,
Validation of a Derived International Patient Severity Phenotype to Support COVID-19 Analytics from Electronic Health Record Data,,2020
"JG Klann, GM Weber, H Estiri, B Moal, P Avillach, C Hong, VM Castro, ...",,
FAIRshake: toolkit to evaluate the FAIRness of research digital resources,46,2019
"DJB Clarke, L Wang, A Jones, ML Wojciechowicz, D Torre, KM Jagodnik, ...",,
"Cell systems 9 (5), 417-421",,
The efficacy of obesity polygenic risk scores in an autistic population,,2019
"DY Zhang, NP Palmer, C Hong, L Zhang, SG Finlayson, P Avillach, ...",,
"bioRxiv, 836734",,
Data Mining and Other Informatics Approaches to Pharmacoepidemiology,,2019
"A Bate, G Trifirò, P Avillach, SJW Evans",,
"Pharmacoepidemiology, 675-700",,
Non-alcoholic fatty liver disease and risk of incident acute myocardial infarction and stroke: findings from matched cohort study of 18 million European adults,211,2019
"M Alexander, AK Loomis, J van der Lei, T Duarte-Salles, ...",,
bmj 367,,
A framework for the investigation of rare genetic disorders in neuropsychiatry,112,2019
"SJ Sanders, M Sahin, J Hostyk, A Thurm, S Jacquemont, P Avillach, ...",,
"Nature medicine 25 (10), 1477-1487",,
Leveraging heterogeneity of European healthcare data sources to estimate validity of case-finding algorithms in multi-database studies where a true gold standard is lacking …,,2019
"G Roberto, M Garcia-Gil, T Duarte-Salles, P Avillach, E Smits, S Reisberg, ...",,
"PHARMACOEPIDEMIOLOGY AND DRUG SAFETY 28, 109-109",,
Associations of antepartum suicidal behaviour with adverse infant and obstetric outcomes.,,2019
"ZQY Zhong QiuYue, B Gelaye, EW Karlson, P Avillach, JW Smoller, ...",,
A recurrent missense variant in AP2M1 impairs clathrin-mediated endocytosis and causes developmental and epileptic encephalopathy,86,2019
"I Helbig, T Lopez-Hernandez, O Shor, P Galer, S Ganesan, M Pendziwiat, ...",,
"The American Journal of Human Genetics 104 (6), 1060-1072",,
"FAIRshake: toolkit to evaluate the findability, accessibility, interoperability, and reusability of research digital resources",14,2019
"DJB Clarke, L Wang, A Jones, ML Wojciechowicz, D Torre, KM Jagodnik, ...",,
"BioRxiv, 657676",,
Use of natural language processing in electronic medical records to identify pregnant women with suicidal behavior: towards a solution to the complex classification problem.,,2019
"ZQY Zhong QiuYue, LP Mittal, MD Nathan, KM Brown, DK González, ...",,
An exploratory phenome wide association study linking asthma and liver disease genetic variants to electronic health records from the Estonian Biobank,10,2019
"G James, S Reisberg, K Lepik, N Galwey, P Avillach, L Kolberg, R Mägi, ...",,
"PLoS One 14 (4), e0215026",,
"Comparison of variation in frequency for SNPs associated with asthma or liver disease between Estonia, HapMap populations and the 1000 genome project populations",2,2019
"S Reisberg, N Galwey, P Avillach, AS Sahlqvist, L Kolberg, R Mägi, ...",,
"International Journal of Immunogenetics 46 (2), 49-58",,
Associations of antepartum suicidal behaviour with adverse infant and obstetric outcomes,5,2019
"QY Zhong, B Gelaye, EW Karlson, P Avillach, JW Smoller, T Cai, ...",,
"Paediatric and Perinatal Epidemiology 33 (2), 137-144",,
Use of natural language processing in electronic medical records to identify pregnant women with suicidal behavior: towards a solution to the complex classification problem,49,2019
"QY Zhong, LP Mittal, MD Nathan, KM Brown, D Knudson González, T Cai, ...",,
"European journal of epidemiology 34, 153-162",,
Large expert-curated database for benchmarking document similarity detection in biomedical literature search,,2019
"Z Zeineb, P Brown, AC Tan, MA El-Esawi, T Liehr, O Blanck, DP Gladue, ...",,
Large expert-curated database for benchmarking document similarity detection in biomedical literature search,31,2019
"P Brown, AC Tan, MA El-Esawi, T Liehr, O Blanck, DP Gladue, ...",,
Database 2019,,
